,Unnamed: 0,label,text,label_num
1145,4574,spam,"Subject: top quality tablets here
christoph stasis argonaut cleveland impale pobox persecution turvy constrain angel
get all your prescriptions in one location !
a whole range of tablets ! take a look !
you name it ! we have them all !
stop receiving promotional material now
myrtle pigeonhole inadmissible diagnoses hiatus brother allegro pretoria
",1
1147,4170,spam,"Subject: high - quality medication , low rates ! start living normal life right now .
i think it ' s the mark of a great player to be confident in tough situations .
top of the morning to you ! : ) you just found the
best and simpliest site for
medication on the net . no perscription , easy
delivery .
private , secure , and easy .
a graceful taunt is worth a thousand insults .
we ` ve got
anything that you will ever want .
erection treatment pills , anti - depressant pills , weight loss , and
more ! http : / / pomewater . bdfgads . com / 3 /
to succeed in business , to reach the top , an individual must know all it is possible to know about that business .
only high - quality stuff for low rates !
100 % moneyback guarantee !
his scorn of the great is repeated too often to be real no man thinks much of that which he despises .",1
1148,3813,spam,"Subject: re : order confirmation - # yd - 5886
look
younger and lose weight in 3 weeks ! !
with
h _ u _ m _ a _ n g _ r _ o _ w _ t _ h h _ o _ r _ m _ o _ n _ e
dietary therapy ! ! !
as shown
on cbs , cnn , oprah , nightline , dateline nbc , mtv and more
it has been
labeled the health discovery of the decade by the new england journal of medicine .
forget aging and dieting forever ! - and it ' s guaranteed
internet special -
buy 2 , get 1 free - buy 4 , get 2 free
http : / / www . 5 fg . qq 22 ws . com / at /
build muscle tone
increase energy
improve memory
build healthier bones
improve skin
do this all with :
no dieting
no hunger pains
no cravings
no strenuous
exercise
http : / / www . unoitrfd . com / at /
studies
have shown you can achieve :
energy
level
-
84 % increase
muscle
strength
-
88 % improvement
sexual
potency
-
75 % improvement
emotional
stability
-
67 % improvement
memory
-
62 % improvement
http : / / www . be 2 . unoitrfd . com / at /
i want to say adios
aspheric hypocritical fairway hyades raft aubrey estuarine brakeman gage ak contest jibe croquet ballast paean teaspoon psychometry anterior deign judicable sequoia necrosis frightful ft drove hun inhuman shelton d ' etat donnybrook cony spumoni saxony ablaze tough elder bake bermuda stampede eastland quiet refutation accomplish kim limp hiatt montana rapier albeit five infantry keynesian parallel dillon cramp cardamom doomsday compensate canterelle vicious windbreak was coliseum delouse nelsen shareholder love bestir breeches delimitation cbs enthalpy block diversion rudolf branch agnomen custodian alphameric millipede den alpha expel gibbon macroscopic mansion muncie bambi an bilge syringa gateway emerald cheshire derogate astringent daytime floppy khrushchev colossus embryonic debunk compliment armature astarte telegraphy",1
1149,4428,spam,"Subject: mortgage interest rates are at their lowest point ever !
",1
1154,4337,spam,"Subject: only $ 16 per malboro carton
tired of paying high tobacco taxes ?
we guarantee thousands of savings a year !
premium brands , quality prices !
marlboro , camel , parliament from $ 16 . 95 a carton .
save today !
",1
1158,5033,spam,"Subject: from brand names to generics , from overexpenditures to great sav . vings .
tensions , pressure and afflictions . there are a lot of challenges in our
lives . hovv to balance them ?
we provide the generic equivalents that are highly effective in relieving
discomforts including severepain , sleepingdisorders , menshealth ,
womenshealth , overwt . and highcholesterin .
our medzone has a better option for sh . oppers . with our range of generic
equivalent , it is easier to gain the mitigations .
brovvse our collections if you do vvant to sa . ve on medicaments .
in our vvebpages , you can read the newest info . regarding the shipments and
your or . der .
- - - - - original message - - - - -
from : raymon @ hhdx . com [ mailto : abram @ p . com ]
sent : thursday , march 3 , 2005 7 : 73 pm
to : jefferey ; tobias @ nipj . com ; ; dannie ; brandon
subject : purchasers will be informed about the nevvest info . regarding the
carriages .
in our private and secure sho . pping environment , you can brovvse our
complete collection freely .
er feet upon the fender . ! ! ! ! ' dav only think of elizabeth ' s including
everybody ! whispered mary
very audibly . i do not wonder captain wentworth is delighted !
id had bought an annuity for himself with his money ,
` what is it they write you ? ' he repeated . that he meant to avoid hearing
her thanks , and rather sought
i know , ' said 2 she , b 4 y and b y . ' what did he do for you
",1
1162,5133,spam,"Subject: re : milan
waterproof , stainless steel material , sapphire crystal surface and other
lovely features bring you sheer feeling for luxury .
wearing rollexes is stylish . wearing our rollexes is smart and stylish .
pure gold with the dazzling diamond rim is like twinkling star in the sky .
looking identical to the originals . you will be impressed with their
quality finishes .
over expenditure is not a good sign . so browse our reasonable prices at
once
there are various modules with various energies . you can choose the
automatically running ones or the battery quartz ones .
than captain wentworth had been by the sight of anne .
to be captiously irritable , misled by every moment ' s inadvertence ,
plant , and for this he was loaded with gold , which improved the
",1
1164,4046,spam,"Subject: i ' ll never stop loving you
at what age is it easiest to fall in love . ?
it doesnt matterif you can meet the right person .
but the question iswhere do you find the right person .
click on the link below and discover where thousands of people have fallen in love and its free .
click here :
http : / / keeponlovinme . com / search / ? oc = 5303
",1
1171,4679,spam,"Subject: microsoft plus x , p update
minnesota , which can clinch a wild - card
playoff spot with a loss by either carolina or st . louis this weekend , appeared on
its way to retaking the lead . but a holding penalty on birk - - the vikings were
flagged nine times for 78 yards - - wiped out a 16 - yard run by michael bennett that
would have given them the ball at the green bay 40 just before the 2 - minute warning .
the vikings ( 8 - 7 ) , though , couldn ' t
get what they needed from a pass defense that has struggled all season .
government spokesman raanan gissin
said four soldiers were killed .
six people were taken to hospital - -
four badly hurt , one with moderate injuries and one lightly injured , military
sources said .
the sources said another soldier
remained beneath the rubble .
gissin said rescue operations were
continuing sunday night .
the attack "" indicates that unless
there is decisive and sustained effort taken to dismantle the terrorist
organization , it will be impossible to move towards normalizations and towards
political negotiations , "" gissin told a news crew . "" and i think the
responsibility on that lies with the palestinian authority . ""
shortly after the first blast , a
second explosion was heard in southern gaza , but its precise location was not
immediately known .
hamas , in a phone call to cnn , said
it had set off the first explosion near rafah in cooperation with a group called
the fatah hawks .
there was no immediate information
available on that group , although it was believed to be linked to the fatah
movement formerly led by the late palestinian leader yasser arafat .
israeli military sources said it was
a coordinated attack , with palestinians firing mortar shells and guns at the
post when the explosives were detonated .
it was not clear whether there were
palestinian casualties .
news video of the aftermath showed
soldiers using stretchers to transport troops who appeared to be severely
wounded .
in a pamphlet distributed after the
attack , hamas said it had used 1 . 5 tons of explosives and had recorded video of
the incident .
palestinians have used tunnels in the
area to smuggle weapons from egypt . israel has carried out operations to crack
down on the smuggling . shell explosion in schoolyard
an israeli tank shell exploded in a
gaza schoolyard sunday morning , wounding eight palestinian schoolchildren ,
palestinian medical and security sources said .
the children between the ages of 6
and 12 - - sustained moderate to light injuries , the sources said .
the violence happened in khan yunis
in central gaza
israeli military sources said that
forces in the area identified what they thought was a number of mortar shells
being fired towards israeli settlements nearby .
in response , the forces fired towards
the positions with light weapons , but did not fire a tank shell , the military
sources said .",1
1174,4646,spam,"Subject: re : huge profit on e b a y
learn all the tips , tricks and secret the pros use with out ecourse . . .
our ebay marketing ecourse is a straight forward low learning curve
ecourse . it is a self executing windows program ( . exe ) written and compiled
by online auction pros .
we show you everything , how to get started , where to get products ,
marketing strategies , how to find niche markets and what to do at the close
of each auction .
you can be running your own ebay business , and be earning money fast !
this package will pay for itself many times over with just a little time and
effort from you .
we also teach you how to create and write your own auction ads , one of a kind ads
that will pull orders like wildfire .
here is a link where you can see all the
facts . http : / / ebbeek . info / ebay
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - out of our datbase : http : / / ebbeek . info / mbfr . htm
market re - search
8721 santa monica boulevard
# 1105
los angeles , ca 90069 - 4507
sys inf
win 2 k v
",1
1175,4443,spam,"Subject: alert : spam prevention
cllck the stop sign to stop
spam once and for all !
eliminates porn
too !
r 3 move
me
",1
1177,4665,spam,"Subject: time may be running out
homeowners - do you have less - than - perfect credit * - get a
confirmation in 90 seconds
we ' ll quickly match you up with the b . est provider based on your needs .
whether its a home equity lo an or a low - rate - re - financing
we specialize in less - than - perfect * credit . we ' ll help you get the yes !
you deserve .
http : / / saver . 111 adufod . us /
let the remains be consigned
to the charity work of the tsunami victims leading to a glory of the works of
god and remain enchanted in the works of noble people throughout the history of
love and affections . let nobody who loves be called unhappy , love has it in
itself to propagate the myth that love always finds a way to find the heart
",1
1179,4229,spam,"Subject: rock her world with the little pill !
click here to be removed
",1
1184,4614,spam,"Subject: how have you been , , obtain all of your meds here . . topic snuggle
save over 50 % onbprescriptionwdrugs
with our on - linelpharmacy you can
1 . order name right from home ( not the cheap
european versions on sites offer )
2 . get it shipped same day to your door step
3 . never have to worry about getting a doctorsto write the prescriptionragain
4 . save hundreds of dollars over your localhpharmacy
if all this sounds good to you then you need to
click here
for more about what we offer . we carry everything from vicodin , valum ,
xanax , and viagra . so go to our site to see how much we can save you
today .
",1
1187,4515,spam,"Subject: brand new teenager peeing
you don ' t know me from adam . : ) iyakubonana
nothing that you have not given away will ever be really yours .
i don ' t deserve this award , but i have arthritis , and i don ' t deserve that , either . the most important thing a father can do for his children is to love their mother .
tricks and treachery are the practice of fools , that don ' t have brains enough to be honest .
a heart that loves is always young .
if you drink , don ' t drive . don ' t even putt .
husbands never become good they merely become proficient .
only from the heart can you touch the sky .
even if it is to be , what end do you serve by running to distress ? it is a terrible thing to look over your shoulder when you are trying to lead - - and find no one there .
i hated her now with a hatred more fatal than indifference because it was the other side of love .
reading makes a full man , meditation a profound man , discourse a clear man .
a few strong instincts and a few plain rules suffice us .
we are all sentenced to solitary confinement inside our own skins , for life .
eroticism is assenting to life even in death .
truly great friends are hard to find , difficult to leave , and impossible to forget .
the weeping of an heir is laughter in disguise . the harder i work the luckier i get .",1
